   3.060  -0.371E-02   0.540E-04   0.690E-04   0.108E-03   0.200E-02   0.176E-02  -0.104E-02
   3.080  -0.368E-02   0.530E-04   0.676E-04   0.106E-03   0.199E-02   0.175E-02  -0.104E-02
   3.100  -0.366E-02   0.518E-04   0.661E-04   0.104E-03   0.197E-02   0.174E-02  -0.104E-02
   3.120  -0.363E-02   0.508E-04   0.647E-04   0.102E-03   0.196E-02   0.172E-02  -0.104E-02
   3.140  -0.361E-02   0.498E-04   0.632E-04   0.100E-03   0.194E-02   0.171E-02  -0.104E-02
   3.160  -0.358E-02   0.486E-04   0.618E-04   0.983E-04   0.193E-02   0.170E-02  -0.104E-02
   3.180  -0.356E-02   0.477E-04   0.605E-04   0.964E-04   0.192E-02   0.169E-02  -0.104E-02
   3.200  -0.354E-02   0.466E-04   0.591E-04   0.943E-04   0.190E-02   0.168E-02  -0.104E-02
   3.220  -0.351E-02   0.456E-04   0.577E-04   0.923E-04   0.189E-02   0.167E-02  -0.104E-02
   3.240  -0.349E-02   0.445E-04   0.563E-04   0.903E-04   0.188E-02   0.165E-02  -0.104E-02
   3.260  -0.346E-02   0.434E-04   0.549E-04   0.882E-04   0.186E-02   0.164E-02  -0.103E-02
   3.280  -0.344E-02   0.424E-04   0.536E-04   0.863E-04   0.185E-02   0.163E-02  -0.103E-02
   3.300  -0.342E-02   0.412E-04   0.521E-04   0.841E-04   0.184E-02   0.162E-02  -0.103E-02
   3.320  -0.339E-02   0.399E-04   0.507E-04   0.819E-04   0.183E-02   0.161E-02  -0.103E-02
   3.340  -0.337E-02   0.390E-04   0.495E-04   0.800E-04   0.181E-02   0.159E-02  -0.103E-02
   3.360  -0.335E-02   0.377E-04   0.481E-04   0.779E-04   0.180E-02   0.158E-02  -0.103E-02
   3.380  -0.333E-02   0.369E-04   0.470E-04   0.761E-04   0.179E-02   0.157E-02  -0.102E-02
   3.400  -0.330E-02   0.360E-04   0.458E-04   0.742E-04   0.178E-02   0.156E-02  -0.102E-02
   3.420  -0.328E-02   0.349E-04   0.445E-04   0.722E-04   0.176E-02   0.155E-02  -0.102E-02
   3.440  -0.326E-02   0.340E-04   0.433E-04   0.704E-04   0.175E-02   0.154E-02  -0.102E-02
   3.460  -0.324E-02   0.330E-04   0.423E-04   0.684E-04   0.174E-02   0.153E-02  -0.101E-02
   3.480  -0.321E-02   0.321E-04   0.411E-04   0.666E-04   0.173E-02   0.151E-02  -0.101E-02
   3.500  -0.319E-02   0.312E-04   0.399E-04   0.647E-04   0.172E-02   0.150E-02  -0.101E-02
   3.520  -0.317E-02   0.301E-04   0.387E-04   0.627E-04   0.170E-02   0.149E-02  -0.100E-02
   3.540  -0.315E-02   0.288E-04   0.373E-04   0.607E-04   0.169E-02   0.148E-02  -0.100E-02
   3.560  -0.313E-02   0.279E-04   0.359E-04   0.586E-04   0.168E-02   0.147E-02  -0.999E-03
   3.580  -0.310E-02   0.270E-04   0.351E-04   0.572E-04   0.167E-02   0.146E-02  -0.995E-03
   3.600  -0.308E-02   0.255E-04   0.337E-04   0.550E-04   0.166E-02   0.145E-02  -0.992E-03
   3.620  -0.306E-02   0.251E-04   0.331E-04   0.536E-04   0.165E-02   0.144E-02  -0.988E-03
   3.640  -0.304E-02   0.241E-04   0.320E-04   0.517E-04   0.164E-02   0.143E-02  -0.984E-03
   3.660  -0.302E-02   0.232E-04   0.309E-04   0.500E-04   0.163E-02   0.142E-02  -0.981E-03
   3.680  -0.300E-02   0.219E-04   0.297E-04   0.481E-04   0.161E-02   0.140E-02  -0.977E-03
   3.700  -0.298E-02   0.213E-04   0.289E-04   0.465E-04   0.160E-02   0.139E-02  -0.973E-03
   3.720  -0.296E-02   0.206E-04   0.280E-04   0.448E-04   0.159E-02   0.138E-02  -0.969E-03
   3.740  -0.294E-02   0.196E-04   0.270E-04   0.432E-04   0.158E-02   0.137E-02  -0.965E-03
   3.760  -0.292E-02   0.187E-04   0.260E-04   0.416E-04   0.157E-02   0.136E-02  -0.961E-03
   3.780  -0.290E-02   0.179E-04   0.252E-04   0.400E-04   0.156E-02   0.135E-02  -0.956E-03
   3.800  -0.288E-02   0.170E-04   0.243E-04   0.384E-04   0.155E-02   0.134E-02  -0.952E-03
   3.820  -0.286E-02   0.163E-04   0.234E-04   0.369E-04   0.154E-02   0.133E-02  -0.947E-03
   3.840  -0.284E-02   0.156E-04   0.225E-04   0.353E-04   0.153E-02   0.132E-02  -0.943E-03
   3.860  -0.282E-02   0.148E-04   0.217E-04   0.339E-04   0.152E-02   0.131E-02  -0.938E-03
   3.880  -0.280E-02   0.138E-04   0.207E-04   0.324E-04   0.151E-02   0.130E-02  -0.934E-03
   3.900  -0.278E-02   0.132E-04   0.201E-04   0.309E-04   0.150E-02   0.129E-02  -0.929E-03
   3.920  -0.276E-02   0.124E-04   0.193E-04   0.295E-04   0.149E-02   0.128E-02  -0.924E-03
   3.940  -0.274E-02   0.118E-04   0.185E-04   0.282E-04   0.148E-02   0.127E-02  -0.919E-03
